ID	GO
GBJ002_01652	GO:0051539
GBJ002_01653	GO:0004514
GBJ002_01653	GO:0009435
GBJ002_01654	GO:0008734
GBJ002_01654	GO:0009435
GBJ002_01659	GO:0004664
GBJ002_01659	GO:0009094
GBJ002_01665	GO:0000287
GBJ002_01665	GO:0003924
GBJ002_01665	GO:0005525
GBJ002_01665	GO:0005737
GBJ002_01665	GO:0042254
GBJ002_01667	GO:0000315
GBJ002_01667	GO:0003735
GBJ002_01667	GO:0006412
GBJ002_01667	GO:0022625
GBJ002_01669	GO:0003723
GBJ002_01669	GO:0003735
GBJ002_01669	GO:0005737
GBJ002_01669	GO:0005840
GBJ002_01669	GO:0006412
GBJ002_01669	GO:0019843
GBJ002_01669	GO:1990904
GBJ002_01673	GO:0000918
GBJ002_01673	GO:0016887
GBJ002_01674	GO:0000902
GBJ002_01674	GO:0000917
GBJ002_01674	GO:0000918
GBJ002_01674	GO:0004857
GBJ002_01674	GO:1901891
GBJ002_01675	GO:0008360
GBJ002_01675	GO:0016020
GBJ002_01676	GO:0008360
GBJ002_01678	GO:0003677
GBJ002_01678	GO:0006281
GBJ002_01678	GO:0006508
GBJ002_01678	GO:0008237
GBJ002_01678	GO:0046872
GBJ002_01679	GO:0005737
GBJ002_01679	GO:0009117
GBJ002_01679	GO:0036218
GBJ002_01679	GO:0036221
GBJ002_01679	GO:0106379
GBJ002_01682	GO:0000166
GBJ002_01682	GO:0002161
GBJ002_01682	GO:0004812
GBJ002_01682	GO:0004832
GBJ002_01682	GO:0005524
GBJ002_01682	GO:0005829
GBJ002_01682	GO:0006438
GBJ002_01683	GO:0030436
GBJ002_01684	GO:0030436
GBJ002_01685	GO:0005737
GBJ002_01685	GO:0006782
GBJ002_01685	GO:0008483
GBJ002_01685	GO:0030170
GBJ002_01685	GO:0033014
GBJ002_01685	GO:0042286
GBJ002_01686	GO:0003824
GBJ002_01686	GO:0004655
GBJ002_01686	GO:0033014
GBJ002_01686	GO:0046872
GBJ002_01688	GO:0004418
GBJ002_01688	GO:0005737
GBJ002_01688	GO:0006782
GBJ002_01688	GO:0033014
GBJ002_01690	GO:0006782
GBJ002_01690	GO:0008883
GBJ002_01690	GO:0050661
GBJ002_01693	GO:0000917
GBJ002_01693	GO:0003924
GBJ002_01693	GO:0005525
GBJ002_01693	GO:0005737
GBJ002_01693	GO:0005829
GBJ002_01693	GO:0042254
GBJ002_01693	GO:0043022
GBJ002_01693	GO:0046872
GBJ002_01694	GO:0004176
GBJ002_01694	GO:0004252
GBJ002_01694	GO:0005524
GBJ002_01694	GO:0005737
GBJ002_01694	GO:0006508
GBJ002_01694	GO:0006515
GBJ002_01694	GO:0016887
GBJ002_01694	GO:0034605
GBJ002_01694	GO:0043565
GBJ002_01695	GO:0004252
GBJ002_01695	GO:0006508
GBJ002_01695	GO:0016887
GBJ002_01695	GO:0030436
GBJ002_01696	GO:0005524
GBJ002_01696	GO:0008270
GBJ002_01696	GO:0009368
GBJ002_01696	GO:0009376
GBJ002_01696	GO:0016887
GBJ002_01696	GO:0046983
GBJ002_01696	GO:0051082
GBJ002_01696	GO:0051301
GBJ002_01696	GO:0051603
GBJ002_01696	GO:0140662
GBJ002_01697	GO:0003755
GBJ002_01697	GO:0005737
GBJ002_01697	GO:0005854
GBJ002_01697	GO:0015031
GBJ002_01697	GO:0043022
GBJ002_01697	GO:0043335
GBJ002_01697	GO:0044183
GBJ002_01697	GO:0051082
GBJ002_01697	GO:0051083
GBJ002_01697	GO:0051301
GBJ002_01697	GO:0061077
GBJ002_01697	GO:0140839
GBJ002_01697	GO:0140840
GBJ002_01703	GO:0004803
GBJ002_01708	GO:0000166
GBJ002_01708	GO:0005829
GBJ002_01708	GO:0009117
GBJ002_01708	GO:0009143
GBJ002_01708	GO:0009146
GBJ002_01708	GO:0017111
GBJ002_01708	GO:0035870
GBJ002_01708	GO:0036220
GBJ002_01708	GO:0036222
GBJ002_01708	GO:0046872
GBJ002_01708	GO:0047429
GBJ002_01709	GO:0000049
GBJ002_01709	GO:0000175
GBJ002_01709	GO:0006364
GBJ002_01709	GO:0008033
GBJ002_01709	GO:0009022
GBJ002_01709	GO:0016075
GBJ002_01711	GO:0008152
GBJ002_01711	GO:0008360
GBJ002_01711	GO:0008881
GBJ002_01711	GO:0009252
GBJ002_01711	GO:0071555
GBJ002_01726	GO:0009279
GBJ002_01731	GO:0006099
GBJ002_01731	GO:0009055
GBJ002_01731	GO:0016491
GBJ002_01731	GO:0051536
GBJ002_01735	GO:0003677
GBJ002_01735	GO:0005737
GBJ002_01735	GO:0006289
GBJ002_01735	GO:0009380
GBJ002_01735	GO:0009381
GBJ002_01735	GO:0009432
GBJ002_01736	GO:0015035
GBJ002_01743	GO:0005886
GBJ002_01743	GO:0030288
GBJ002_01743	GO:1901678
GBJ002_01744	GO:0005886
GBJ002_01744	GO:0022857
GBJ002_01744	GO:0033214
GBJ002_01756	GO:0004392
GBJ002_01756	GO:0005506
GBJ002_01756	GO:0005737
GBJ002_01756	GO:0020037
GBJ002_01756	GO:0033212
GBJ002_01756	GO:0042167
GBJ002_01757	GO:0004197
GBJ002_01757	GO:0016485
GBJ002_01757	GO:0045184
GBJ002_01760	GO:0015886
GBJ002_01760	GO:0016020
GBJ002_01760	GO:0020037
GBJ002_01761	GO:0009274
GBJ002_01761	GO:0015886
GBJ002_01761	GO:0030492
GBJ002_01763	GO:0009274
GBJ002_01763	GO:0015886
GBJ002_01763	GO:0030492
GBJ002_01764	GO:0015658
GBJ002_01764	GO:0015803
GBJ002_01764	GO:0016020
GBJ002_01767	GO:0004519
GBJ002_01767	GO:0005524
GBJ002_01767	GO:0006259
GBJ002_01767	GO:0006298
GBJ002_01767	GO:0016887
GBJ002_01767	GO:0019843
GBJ002_01767	GO:0030983
GBJ002_01767	GO:0045910
GBJ002_01767	GO:0140664
GBJ002_01768	GO:0003677
GBJ002_01768	GO:0003887
GBJ002_01768	GO:0006281
GBJ002_01770	GO:0000917
GBJ002_01770	GO:0000921
GBJ002_01770	GO:0005829
GBJ002_01770	GO:0005886
GBJ002_01770	GO:0030428
GBJ002_01770	GO:0032153
GBJ002_01770	GO:0043093
GBJ002_01770	GO:0051301
GBJ002_01771	GO:0000287
GBJ002_01771	GO:0003723
GBJ002_01771	GO:0004523
GBJ002_01771	GO:0005737
GBJ002_01771	GO:0006298
GBJ002_01771	GO:0006401
GBJ002_01771	GO:0032299
GBJ002_01771	GO:0043137
GBJ002_01773	GO:0003676
GBJ002_01773	GO:0004816
GBJ002_01773	GO:0005524
GBJ002_01773	GO:0005737
GBJ002_01773	GO:0006421
GBJ002_01773	GO:0016740
GBJ002_01774	GO:0000049
GBJ002_01774	GO:0000287
GBJ002_01774	GO:0004826
GBJ002_01774	GO:0005524
GBJ002_01774	GO:0006432
GBJ002_01774	GO:0009328
GBJ002_01774	GO:0016740
GBJ002_01775	GO:0000049
GBJ002_01775	GO:0000166
GBJ002_01775	GO:0000287
GBJ002_01775	GO:0004826
GBJ002_01775	GO:0005524
GBJ002_01775	GO:0005737
GBJ002_01775	GO:0006432
GBJ002_01775	GO:0016740
GBJ002_01777	GO:0030435
GBJ002_01777	GO:0030436
GBJ002_01786	GO:0000027
GBJ002_01786	GO:0000315
GBJ002_01786	GO:0003735
GBJ002_01786	GO:0006412
GBJ002_01786	GO:0019843
GBJ002_01786	GO:0022625
GBJ002_01787	GO:0003735
GBJ002_01787	GO:0005840
GBJ002_01787	GO:0006412
GBJ002_01787	GO:0022625
GBJ002_01788	GO:0003743
GBJ002_01788	GO:0005829
GBJ002_01788	GO:0006413
GBJ002_01788	GO:0016020
GBJ002_01788	GO:0032790
GBJ002_01788	GO:0043022
GBJ002_01789	GO:0004829
GBJ002_01789	GO:0005524
GBJ002_01789	GO:0005737
GBJ002_01789	GO:0006435
GBJ002_01790	GO:0030436
GBJ002_01794	GO:0003677
GBJ002_01794	GO:0005524
GBJ002_01794	GO:0006355
GBJ002_01794	GO:0008270
GBJ002_01794	GO:0045892
GBJ002_01794	GO:0140110
GBJ002_01795	GO:0004014
GBJ002_01795	GO:0005829
GBJ002_01795	GO:0008295
GBJ002_01796	GO:0006006
GBJ002_01796	GO:0016620
GBJ002_01797	GO:0004140
GBJ002_01797	GO:0005524
GBJ002_01797	GO:0005737
GBJ002_01797	GO:0015937
GBJ002_01798	GO:0016020
GBJ002_01798	GO:0030436
GBJ002_01799	GO:0003684
GBJ002_01799	GO:0005737
GBJ002_01799	GO:0006281
GBJ002_01799	GO:0006284
GBJ002_01799	GO:0008270
GBJ002_01799	GO:0008534
GBJ002_01799	GO:0034039
GBJ002_01799	GO:0046872
GBJ002_01799	GO:0140078
GBJ002_01800	GO:0003676
GBJ002_01800	GO:0003677
GBJ002_01800	GO:0003887
GBJ002_01800	GO:0006261
GBJ002_01800	GO:0008408
GBJ002_01801	GO:0000155
GBJ002_01801	GO:0016310
GBJ002_01806	GO:0004459
GBJ002_01806	GO:0005975
GBJ002_01806	GO:0006089
GBJ002_01806	GO:0006090
GBJ002_01806	GO:0006099
GBJ002_01806	GO:0016616
GBJ002_01806	GO:0030060
GBJ002_01807	GO:0000287
GBJ002_01807	GO:0004450
GBJ002_01807	GO:0006099
GBJ002_01807	GO:0051287
GBJ002_01808	GO:0046912
GBJ002_01809	GO:0005886
GBJ002_01810	GO:0016020
GBJ002_01810	GO:0030436
GBJ002_01812	GO:0000287
GBJ002_01812	GO:0004743
GBJ002_01812	GO:0006096
GBJ002_01812	GO:0030955
GBJ002_01813	GO:0003872
GBJ002_01813	GO:0005524
GBJ002_01813	GO:0005945
GBJ002_01813	GO:0006002
GBJ002_01813	GO:0006096
GBJ002_01813	GO:0016208
GBJ002_01813	GO:0030388
GBJ002_01813	GO:0042802
GBJ002_01813	GO:0046872
GBJ002_01813	GO:0048029
GBJ002_01813	GO:0061621
GBJ002_01813	GO:0070095
GBJ002_01814	GO:0003989
GBJ002_01814	GO:0005524
GBJ002_01814	GO:0006633
GBJ002_01814	GO:0009317
GBJ002_01814	GO:0016743
GBJ002_01814	GO:2001295
GBJ002_01815	GO:0003989
GBJ002_01815	GO:0005524
GBJ002_01815	GO:0006633
GBJ002_01815	GO:0008270
GBJ002_01815	GO:0009317
GBJ002_01815	GO:0016743
GBJ002_01815	GO:2001295
GBJ002_01826	GO:0016787
GBJ002_01836	GO:0000286
GBJ002_01836	GO:0042853
GBJ002_01842	GO:0004056
GBJ002_01842	GO:0005829
GBJ002_01842	GO:0006526
GBJ002_01842	GO:0042450
GBJ002_01843	GO:0000050
GBJ002_01843	GO:0000053
GBJ002_01843	GO:0004055
GBJ002_01843	GO:0005524
GBJ002_01843	GO:0005737
GBJ002_01843	GO:0006526
GBJ002_01851	GO:0000287
GBJ002_01851	GO:0005524
GBJ002_01851	GO:0005737
GBJ002_01851	GO:0006083
GBJ002_01851	GO:0006085
GBJ002_01851	GO:0008776
GBJ002_01853	GO:0008379
GBJ002_01853	GO:0016684
GBJ002_01854	GO:0030436
GBJ002_01856	GO:0003951
GBJ002_01856	GO:0005524
GBJ002_01856	GO:0005737
GBJ002_01856	GO:0006741
GBJ002_01856	GO:0019674
GBJ002_01856	GO:0046872
GBJ002_01856	GO:0051287
GBJ002_01860	GO:0003690
GBJ002_01860	GO:0006265
GBJ002_01860	GO:0030435
GBJ002_01861	GO:0000049
GBJ002_01861	GO:0002937
GBJ002_01861	GO:0004810
GBJ002_01861	GO:0005524
GBJ002_01861	GO:0005829
GBJ002_01861	GO:0009228
GBJ002_01861	GO:0009229
GBJ002_01861	GO:0052837
GBJ002_01861	GO:0140741
GBJ002_01863	GO:0000917
GBJ002_01863	GO:0000921
GBJ002_01863	GO:0005886
GBJ002_01863	GO:0005940
GBJ002_01868	GO:0018826
GBJ002_01868	GO:0019346
GBJ002_01869	GO:0003735
GBJ002_01869	GO:0006412
GBJ002_01869	GO:0015935
GBJ002_01869	GO:0019843
GBJ002_01869	GO:0042274
GBJ002_01872	GO:0000166
GBJ002_01872	GO:0003723
GBJ002_01872	GO:0004831
GBJ002_01872	GO:0005524
GBJ002_01872	GO:0005829
GBJ002_01872	GO:0006437
GBJ002_01884	GO:0005886
GBJ002_01884	GO:0008381
GBJ002_01888	GO:0001228
GBJ002_01888	GO:0003677
GBJ002_01888	GO:0005975
GBJ002_01888	GO:0006355
GBJ002_01898	GO:0005524
GBJ002_01898	GO:0005737
GBJ002_01898	GO:0008360
GBJ002_01898	GO:0008763
GBJ002_01898	GO:0009252
GBJ002_01898	GO:0051301
GBJ002_01898	GO:0071555
GBJ002_01910	GO:0006400
GBJ002_01910	GO:0008176
GBJ002_01910	GO:0043527
GBJ002_01913	GO:0051060
GBJ002_01914	GO:0008033
GBJ002_01914	GO:0008664
GBJ002_01915	GO:0008270
GBJ002_01915	GO:0016805
GBJ002_01928	GO:0005886
GBJ002_01928	GO:0015144
GBJ002_01930	GO:0003824
GBJ002_01930	GO:0006777
GBJ002_01932	GO:0003824
GBJ002_01932	GO:0005525
GBJ002_01932	GO:0006777
GBJ002_01933	GO:0006777
GBJ002_01933	GO:0061599
GBJ002_01933	GO:1990586
GBJ002_01934	GO:0006777
GBJ002_01934	GO:0061799
GBJ002_01936	GO:0006777
GBJ002_01936	GO:0046872
GBJ002_01936	GO:0051539
GBJ002_01942	GO:0009058
GBJ002_01942	GO:0016747
GBJ002_01949	GO:0000166
GBJ002_01949	GO:0002161
GBJ002_01949	GO:0004823
GBJ002_01949	GO:0005524
GBJ002_01949	GO:0005829
GBJ002_01949	GO:0006429
GBJ002_01959	GO:0051536
GBJ002_01959	GO:1904047
GBJ002_01968	GO:0005525
GBJ002_01968	GO:0005737
GBJ002_01968	GO:0006777
GBJ002_01968	GO:0046872
GBJ002_01968	GO:0061603
GBJ002_01969	GO:0005829
GBJ002_01969	GO:0006777
GBJ002_01972	GO:0000287
GBJ002_01972	GO:0004478
GBJ002_01972	GO:0005524
GBJ002_01972	GO:0005829
GBJ002_01972	GO:0006556
GBJ002_01972	GO:0006730
GBJ002_01973	GO:0004612
GBJ002_01973	GO:0005524
GBJ002_01973	GO:0005829
GBJ002_01973	GO:0006094
GBJ002_01973	GO:0046872
GBJ002_02001	GO:0006139
GBJ002_02001	GO:0017111
GBJ002_02010	GO:0005506
GBJ002_02010	GO:0009372
GBJ002_02010	GO:0043768
GBJ002_02011	GO:0005886
GBJ002_02014	GO:0016682
GBJ002_02026	GO:0005525
GBJ002_02026	GO:0006826
GBJ002_02026	GO:0015093
GBJ002_02026	GO:0016020
GBJ002_02028	GO:0015234
GBJ002_02028	GO:0015888
GBJ002_02035	GO:0006166
GBJ002_02045	GO:0008360
GBJ002_02069	GO:0008675
GBJ002_02071	GO:0016810
GBJ002_02071	GO:0019213
GBJ002_02075	GO:0009234
GBJ002_02075	GO:0016829
GBJ002_02076	GO:0005524
GBJ002_02076	GO:0008756
GBJ002_02076	GO:0009234
GBJ002_02077	GO:0008935
GBJ002_02077	GO:0009234
GBJ002_02078	GO:0009234
GBJ002_02078	GO:0070205
GBJ002_02079	GO:0000287
GBJ002_02079	GO:0009234
GBJ002_02079	GO:0030145
GBJ002_02079	GO:0030976
GBJ002_02079	GO:0070204
GBJ002_02081	GO:0009234
GBJ002_02081	GO:0016020
GBJ002_02081	GO:0046428
GBJ002_02083	GO:0003676
GBJ002_02083	GO:0003677
GBJ002_02083	GO:0005737
GBJ002_02083	GO:0010468
GBJ002_02090	GO:0004373
GBJ002_02090	GO:0005978
GBJ002_02090	GO:0009011
GBJ002_02091	GO:0005978
GBJ002_02091	GO:0008878
GBJ002_02092	GO:0005524
GBJ002_02092	GO:0005978
GBJ002_02092	GO:0008878
GBJ002_02093	GO:0003844
GBJ002_02093	GO:0004553
GBJ002_02093	GO:0005829
GBJ002_02093	GO:0005975
GBJ002_02093	GO:0005978
GBJ002_02093	GO:0043169
GBJ002_02095	GO:0004459
GBJ002_02095	GO:0005737
GBJ002_02095	GO:0006089
GBJ002_02095	GO:0006096
GBJ002_02120	GO:0003735
GBJ002_02120	GO:0005840
GBJ002_02121	GO:0003735
GBJ002_02121	GO:0005840
GBJ002_02122	GO:0003735
GBJ002_02122	GO:0005840
GBJ002_02126	GO:0004347
GBJ002_02126	GO:0005829
GBJ002_02126	GO:0006094
GBJ002_02126	GO:0006096
GBJ002_02126	GO:0048029
GBJ002_02126	GO:0051156
GBJ002_02126	GO:0097367
GBJ002_02143	GO:0000166
GBJ002_02143	GO:0004820
GBJ002_02143	GO:0005524
GBJ002_02143	GO:0005737
GBJ002_02143	GO:0006426
GBJ002_02143	GO:0016740
GBJ002_02143	GO:0046983
GBJ002_02147	GO:0003983
GBJ002_02147	GO:0006011
GBJ002_02150	GO:0005737
GBJ002_02150	GO:0006508
GBJ002_02150	GO:0030145
GBJ002_02150	GO:0070006
GBJ002_02155	GO:0004324
GBJ002_02155	GO:0050660
GBJ002_02155	GO:0050661
GBJ002_02166	GO:0005829
GBJ002_02166	GO:0008837
GBJ002_02166	GO:0009089
GBJ002_02182	GO:0030436
GBJ002_02194	GO:0006071
GBJ002_02194	GO:0006094
GBJ002_02194	GO:0042132
GBJ002_02204	GO:0005737
GBJ002_02204	GO:0009107
GBJ002_02204	GO:0016992
GBJ002_02204	GO:0046872
GBJ002_02204	GO:0051539
GBJ002_02204	GO:1904047
GBJ002_02206	GO:0030436
GBJ002_02209	GO:0016226
GBJ002_02210	GO:0005198
GBJ002_02210	GO:0016226
GBJ002_02212	GO:0016226
GBJ002_02213	GO:0005524
GBJ002_02213	GO:0016226
GBJ002_02217	GO:0005524
GBJ002_02217	GO:0005886
GBJ002_02217	GO:0016887
GBJ002_02217	GO:0033232
GBJ002_02221	GO:0005829
GBJ002_02221	GO:0005960
GBJ002_02221	GO:0019464
GBJ002_02226	GO:0004459
GBJ002_02226	GO:0005737
GBJ002_02226	GO:0006089
GBJ002_02226	GO:0006096
GBJ002_02245	GO:0005886
GBJ002_02245	GO:0015031
GBJ002_02245	GO:0032977
GBJ002_02245	GO:0051205
GBJ002_02261	GO:0000166
GBJ002_02261	GO:0004825
GBJ002_02261	GO:0005524
GBJ002_02261	GO:0005829
GBJ002_02261	GO:0006431
GBJ002_02261	GO:0046872
GBJ002_02267	GO:0004803
GBJ002_02276	GO:0005737
GBJ002_02276	GO:0006879
GBJ002_02276	GO:0008199
GBJ002_02276	GO:0016722
GBJ002_02295	GO:0000166
GBJ002_02295	GO:0003723
GBJ002_02295	GO:0004831
GBJ002_02295	GO:0005524
GBJ002_02295	GO:0005829
GBJ002_02295	GO:0006437
GBJ002_02296	GO:0005829
GBJ002_02296	GO:0008360
GBJ002_02296	GO:0008762
GBJ002_02296	GO:0009252
GBJ002_02296	GO:0051301
GBJ002_02296	GO:0071555
GBJ002_02296	GO:0071949
GBJ002_02300	GO:0016020
GBJ002_02300	GO:1903424
GBJ002_02300	GO:1903425
GBJ002_02301	GO:0005886
GBJ002_02301	GO:0046872
GBJ002_02301	GO:0062054
GBJ002_02301	GO:0140114
GBJ002_02301	GO:1903424
GBJ002_02301	GO:1903425
GBJ002_02305	GO:0003677
GBJ002_02305	GO:0005524
GBJ002_02305	GO:0016887
GBJ002_02306	GO:0008080
GBJ002_02308	GO:0005886
GBJ002_02308	GO:0016036
GBJ002_02315	GO:0008824
GBJ002_02315	GO:0009439
GBJ002_02319	GO:0005524
GBJ002_02319	GO:0005886
GBJ002_02319	GO:0006826
GBJ002_02319	GO:0016887
GBJ002_02320	GO:0005886
GBJ002_02320	GO:0022857
GBJ002_02320	GO:0033214
GBJ002_02321	GO:0005886
GBJ002_02321	GO:0022857
GBJ002_02321	GO:0033214
GBJ002_02325	GO:0003723
GBJ002_02325	GO:0005829
GBJ002_02325	GO:0070929
GBJ002_02326	GO:0003723
GBJ002_02326	GO:0004518
GBJ002_02328	GO:0015136
GBJ002_02328	GO:0015739
GBJ002_02328	GO:0016020
GBJ002_02332	GO:0000015
GBJ002_02332	GO:0000287
GBJ002_02332	GO:0004634
GBJ002_02332	GO:0005576
GBJ002_02332	GO:0006096
GBJ002_02332	GO:0009986
GBJ002_02333	GO:0005829
GBJ002_02333	GO:0006007
GBJ002_02333	GO:0006096
GBJ002_02333	GO:0030145
GBJ002_02333	GO:0030435
GBJ002_02333	GO:0046537
GBJ002_02334	GO:0004807
GBJ002_02334	GO:0005829
GBJ002_02334	GO:0006094
GBJ002_02334	GO:0006096
GBJ002_02334	GO:0019563
GBJ002_02334	GO:0046166
GBJ002_02335	GO:0004618
GBJ002_02335	GO:0005524
GBJ002_02335	GO:0005829
GBJ002_02335	GO:0006094
GBJ002_02335	GO:0006096
GBJ002_02335	GO:0043531
GBJ002_02336	GO:0004365
GBJ002_02336	GO:0005737
GBJ002_02336	GO:0006006
GBJ002_02336	GO:0006096
GBJ002_02336	GO:0016620
GBJ002_02336	GO:0050661
GBJ002_02336	GO:0051287
GBJ002_02339	GO:0006352
GBJ002_02339	GO:0016987
GBJ002_02343	GO:0030436
GBJ002_02344	GO:0030436
GBJ002_02345	GO:0030436
GBJ002_02348	GO:0004176
GBJ002_02348	GO:0004252
GBJ002_02348	GO:0005737
GBJ002_02348	GO:0006508
GBJ002_02348	GO:0006515
GBJ002_02348	GO:0009368
GBJ002_02348	GO:0051117
GBJ002_02350	GO:0003677
GBJ002_02350	GO:0043937
GBJ002_02350	GO:0051301
GBJ002_02352	GO:0005524
GBJ002_02352	GO:0005525
GBJ002_02355	GO:0004791
GBJ002_02355	GO:0005737
GBJ002_02355	GO:0019430
GBJ002_02355	GO:0071949
GBJ002_02358	GO:0000287
GBJ002_02358	GO:0004427
GBJ002_02358	GO:0005829
GBJ002_02358	GO:0006281
GBJ002_02358	GO:0008967
GBJ002_02359	GO:0005886
GBJ002_02359	GO:0008961
GBJ002_02359	GO:0009249
GBJ002_02359	GO:0016020
GBJ002_02359	GO:0042158
GBJ002_02360	GO:0000155
GBJ002_02360	GO:0000160
GBJ002_02360	GO:0000287
GBJ002_02360	GO:0004674
GBJ002_02360	GO:0004712
GBJ002_02360	GO:0005524
GBJ002_02360	GO:0006109
GBJ002_02363	GO:0003677
GBJ002_02363	GO:0005524
GBJ002_02363	GO:0006289
GBJ002_02363	GO:0016887
GBJ002_02364	GO:0003677
GBJ002_02364	GO:0005515
GBJ002_02364	GO:0005524
GBJ002_02364	GO:0005737
GBJ002_02364	GO:0006289
GBJ002_02364	GO:0009380
GBJ002_02364	GO:0009381
GBJ002_02364	GO:0009432
GBJ002_02364	GO:0016787
GBJ002_02364	GO:0016887
GBJ002_02370	GO:0005886
GBJ002_02380	GO:0005886
GBJ002_02380	GO:0016020
GBJ002_02380	GO:0045881
GBJ002_02380	GO:0051301
GBJ002_02380	GO:0070098
GBJ002_02381	GO:0000910
GBJ002_02381	GO:0005524
GBJ002_02383	GO:0005737
GBJ002_02383	GO:0006415
GBJ002_02383	GO:0016149
GBJ002_02384	GO:0005737
GBJ002_02384	GO:0006415
GBJ002_02384	GO:0016149
GBJ002_02385	GO:0005524
GBJ002_02385	GO:0005737
GBJ002_02385	GO:0005886
GBJ002_02385	GO:0006605
GBJ002_02385	GO:0006886
GBJ002_02385	GO:0008564
GBJ002_02385	GO:0017038
GBJ002_02385	GO:0031522
GBJ002_02385	GO:0043952
GBJ002_02385	GO:0046872
GBJ002_02385	GO:0065002
GBJ002_02386	GO:0005840
GBJ002_02386	GO:0045182
GBJ002_02387	GO:0003676
GBJ002_02387	GO:0003677
GBJ002_02387	GO:0005737
GBJ002_02387	GO:0010468
GBJ002_02395	GO:0008761
GBJ002_02402	GO:0000272
GBJ002_02402	GO:0016811
GBJ002_02402	GO:0019213
GBJ002_02402	GO:0046872
GBJ002_02405	GO:0008982
GBJ002_02405	GO:0009401
GBJ002_02405	GO:0016020
GBJ002_02405	GO:0019191
GBJ002_02408	GO:0004014
GBJ002_02408	GO:0005829
GBJ002_02408	GO:0008295
GBJ002_02410	GO:0008982
GBJ002_02410	GO:0009401
GBJ002_02410	GO:0016020
GBJ002_02410	GO:0019191
GBJ002_02422	GO:0005829
GBJ002_02422	GO:0008270
GBJ002_02422	GO:0009228
GBJ002_02422	GO:0009229
GBJ002_02422	GO:0016830
GBJ002_02422	GO:0051536
GBJ002_02422	GO:0051539
GBJ002_02462	GO:0003978
GBJ002_02462	GO:0006012
GBJ002_02469	GO:0003983
GBJ002_02469	GO:0006011
GBJ002_02474	GO:0005737
GBJ002_02474	GO:0006633
GBJ002_02474	GO:0009245
GBJ002_02474	GO:0016020
GBJ002_02474	GO:0019171
GBJ002_02475	GO:0000902
GBJ002_02475	GO:0005524
GBJ002_02475	GO:0005737
GBJ002_02475	GO:0008360
GBJ002_02476	GO:0030436
GBJ002_02476	GO:0140110
GBJ002_02481	GO:0030436
GBJ002_02482	GO:0005737
GBJ002_02482	GO:0008360
GBJ002_02482	GO:0008760
GBJ002_02482	GO:0009252
GBJ002_02482	GO:0019277
GBJ002_02482	GO:0051301
GBJ002_02482	GO:0071555
GBJ002_02485	GO:0005886
GBJ002_02485	GO:0008137
GBJ002_02485	GO:0042773
GBJ002_02485	GO:0048038
GBJ002_02485	GO:0050136
GBJ002_02487	GO:0008137
GBJ002_02487	GO:0042773
GBJ002_02488	GO:0005886
GBJ002_02488	GO:0016651
GBJ002_02488	GO:0030964
GBJ002_02488	GO:0042773
GBJ002_02488	GO:0048038
GBJ002_02488	GO:0050136
GBJ002_02491	GO:0003954
GBJ002_02491	GO:0005886
GBJ002_02491	GO:0009060
GBJ002_02491	GO:0016020
GBJ002_02491	GO:0016655
GBJ002_02491	GO:0048038
GBJ002_02492	GO:0005886
GBJ002_02492	GO:0048038
GBJ002_02492	GO:0050136
GBJ002_02492	GO:0051287
GBJ002_02493	GO:0008137
GBJ002_02494	GO:0005506
GBJ002_02494	GO:0005886
GBJ002_02494	GO:0008137
GBJ002_02494	GO:0009060
GBJ002_02494	GO:0015990
GBJ002_02494	GO:0045271
GBJ002_02494	GO:0048038
GBJ002_02494	GO:0050136
GBJ002_02494	GO:0051539
GBJ002_02495	GO:0005886
GBJ002_02495	GO:0008137
GBJ002_02495	GO:0030964
GBJ002_02495	GO:0048038
GBJ002_02495	GO:0050136
GBJ002_02499	GO:0005524
GBJ002_02499	GO:0005886
GBJ002_02499	GO:0015986
GBJ002_02499	GO:0045261
GBJ002_02499	GO:0046933
GBJ002_02500	GO:0005524
GBJ002_02500	GO:0005886
GBJ002_02500	GO:0015986
GBJ002_02500	GO:0016887
GBJ002_02500	GO:0045261
GBJ002_02500	GO:0046933
GBJ002_02500	GO:0046961
GBJ002_02501	GO:0005524
GBJ002_02501	GO:0005886
GBJ002_02501	GO:0015986
GBJ002_02501	GO:0042777
GBJ002_02501	GO:0045261
GBJ002_02501	GO:0046933
GBJ002_02502	GO:0005524
GBJ002_02502	GO:0005886
GBJ002_02502	GO:0015986
GBJ002_02502	GO:0043531
GBJ002_02502	GO:0045261
GBJ002_02502	GO:0046933
GBJ002_02502	GO:0046961
GBJ002_02503	GO:0005886
GBJ002_02503	GO:0015986
GBJ002_02503	GO:0016020
GBJ002_02503	GO:0045261
GBJ002_02503	GO:0046933
GBJ002_02504	GO:0005886
GBJ002_02504	GO:0015078
GBJ002_02504	GO:0015986
GBJ002_02504	GO:0045263
GBJ002_02504	GO:0046933
GBJ002_02504	GO:0046961
GBJ002_02505	GO:0005886
GBJ002_02505	GO:0008289
GBJ002_02505	GO:0015078
GBJ002_02505	GO:0015986
GBJ002_02505	GO:0045263
GBJ002_02505	GO:0046933
GBJ002_02506	GO:0015078
GBJ002_02506	GO:0015986
GBJ002_02509	GO:0000287
GBJ002_02509	GO:0004845
GBJ002_02509	GO:0005525
GBJ002_02509	GO:0006223
GBJ002_02509	GO:0009116
GBJ002_02509	GO:0044206
